productCode,gross_weight,net_weight,product_type,selling_price
18RNG11158,1.06,1.06,18RNG,30
18RNG11157,2.07,2.07,18RNG,30
18RNG11155,2.74,2.74,18RNG,30
18RNG11154,1.06,1.06,18RNG,30
18RNG11153,1.07,1.07,18RNG,30
18RNG11152,1.06,1.06,18RNG,30
18RNG11151,2.04,2.04,18RNG,30
18RNG11150,2,2,18RNG,30
18RNG11149,1.06,1.06,18RNG,30
18RNG11148,2.02,2.02,18RNG,30
18RNG11147,1.05,1.05,18RNG,30
18RNG11146,1.03,1.03,18RNG,30
18RNG11145,2.31,2.31,18RNG,30
18RNG11144,1.84,1.84,18RNG,30
18PND16328,0.5,0.5,18PND,30
18PND16326,0.54,0.54,18PND,30
18PND16325,0.48,0.48,18PND,30
18PND16324,0.43,0.43,18PND,30
18PND16322,0.53,0.53,18PND,30
18PND16321,0.43,0.43,18PND,30
18PND16320,0.43,0.43,18PND,30
18PND16319,0.52,0.52,18PND,30
18PND16318,0.43,0.43,18PND,30
18PND16317,0.42,0.42,18PND,30
18PND16316,0.54,0.54,18PND,30
18PND16314,0.57,0.57,18PND,30
18PND16312,1.79,1.79,18PND,26
18PND16310,3.03,3.03,18PND,26
18PND16309,1.8,1.8,18PND,26
18PND16308,2.88,2.88,18PND,26
18ERS16838,1.12,1.12,18ERS,30
18ERS16836,3.12,3.12,18ERS,30
18ERS16832,2.56,2.56,18ERS,30
18ERS16831,3.29,3.29,18ERS,30
18ERS16830,1.1,1.1,18ERS,30
18ERS16829,1.14,1.14,18ERS,30
18ERS16828,1.1,1.1,18ERS,30
18ERS16827,3.97,3.97,18ERS,30
18ERS16826,1.83,1.83,18ERS,30
18ERS16825,1.16,1.16,18ERS,30
18ERS16824,1.1,1.1,18ERS,30
18ERS16823,2.03,2.03,18ERS,30
18ERS16822,1.12,1.12,18ERS,30
18ERS16821,1.15,1.15,18ERS,30
18ERS16818,1.09,1.09,18ERS,30
18ERS16817,1.12,1.12,18ERS,30
18ERS16816,1.13,1.13,18ERS,30
18ERS16815,1.07,1.07,18ERS,30
18ERS16814,1.12,1.12,18ERS,30
18ERS16813,1.1,1.1,18ERS,30
18ERS16812,1.17,1.17,18ERS,30
18ERS16811,1.11,1.11,18ERS,30
18ERS16810,1.14,1.14,18ERS,30
18ERS16809,1.14,1.14,18ERS,30
18ERS16808,1.13,1.13,18ERS,30
18ERS16807,2.15,2.15,18ERS,30
18ERS16806,1.82,1.82,18ERS,30
18ERS16805,1.99,1.99,18ERS,30
18ERS16804,2.65,2.65,18ERS,30
18ERS16802,1.09,1.09,18ERS,30
18BRL06577,4.12,4.12,18BRL,26
18BRL06578,3.04,3.04,18BRL,26
18BRL06579,2.29,2.29,18BRL,26
18BRL06581,4.25,4.25,18BRL,26
18BRL06583,1.21,1.21,18BRL,30
18BRL06585,1.21,1.21,18BRL,30
18BRL06587,1.21,1.21,18BRL,30
18BRL06589,2.63,2.63,18BRL,30
18BRL06591,1.87,1.87,18BRL,30
18BRL06592,2.7,2.7,18BRL,30
18BRL06593,1.21,1.21,18BRL,30
18BRL06594,1.15,1.15,18BRL,30
18BRL06595,2.74,2.74,18BRL,30
18BRL06597,2.54,2.54,18BRL,30
18BRL06598,1.12,1.12,18BRL,30
18BRL06599,1.16,1.16,18BRL,30
18BRL06600,3.37,3.37,18BRL,30
18BRL06602,1.21,1.21,18BRL,30
18BRL06603,1.25,1.25,18BRL,30
18BRL06604,1.14,1.14,18BRL,30
18BRL06605,1.94,1.94,18BRL,30
18BRL06606,2.53,2.53,18BRL,30
18BRL06607,2.54,2.54,18BRL,30
18BRL06608,3.88,3.88,18BRL,30
18BRL06611,1.2,1.2,18BRL,30
18BRL06612,2.88,2.88,18BRL,30
18BRL06613,2.54,2.54,18BRL,30
18BRL06615,1.16,1.16,18BRL,30
18BRL06616,1.14,1.14,18BRL,30
18BRL06617,1.26,1.26,18BRL,30
18BRL06620,1.17,1.17,18BRL,30
18BRL06621,1.24,1.24,18BRL,30
18CHN17510,1.95,1.95,18CHN,30
18CHN17509,4.55,4.55,18CHN,30
18CHN17508,1.81,1.81,18CHN,30
18CHN17507,6.57,6.57,18CHN,30
18CHN17506,4.83,4.83,18CHN,30
18CHN17504,5.56,5.56,18CHN,30
18CHN17503,3.68,3.68,18CHN,30
18CHN17502,4.3,4.3,18CHN,30
18CHN17500,1.83,1.83,18CHN,30
18CHN17497,4.33,4.33,18CHN,30
18CHN17496,4.62,4.62,18CHN,30
18CHN17495,5.99,5.99,18CHN,30
18CHN17494,1.89,1.89,18CHN,30
18CHN17493,6.1,6.1,18CHN,30
18CHN17492,1.88,1.88,18CHN,30
18CHN17491,4.76,4.76,18CHN,30
18CHN17489,1.9,1.9,18CHN,30
18RNG11174,2.8,2.8,18RNG,15
18RNG11169,7.54,7.54,18RNG,15
18ERS16839,4.56,4.56,18ERS,15
18CHN17515,20.97,20.97,18CHN,15
18CHN17513,3.48,3.48,18CHN,15
18CHN17512,3.52,3.52,18CHN,15
18CHN17516,5.77,5.77,18CHN,21
18BRL06629,2.48,2.48,18BRL,21
21RNG02639,1.94,1.94,21KRNG,14.91
21BGL00138,24.89,24.89,21KBGL,14.91
21BGL00139,10.84,10.84,21KBGL,14.62
21CHN02152,6.47,6.47,21CHN,17
21CHN02151,11.51,11.51,21CHN,17
21CHN02156,6.22,6.22,21CHN,17
21CHN02177,4.45,4.45,21CHN,17
21CHN02159,7.23,7.23,21CHN,17
21CHN02172,9.94,9.94,21CHN,17
21CHN02179,11.52,11.52,21CHN,17
21CHN02171,9.84,9.84,21CHN,17
21CHN02154,7.36,7.36,21CHN,17
21CHN02161,4.44,4.44,21CHN,17
21CHN02175,11.52,11.52,21CHN,17
21CHN02164,9.96,9.96,21CHN,17
21CHN02184,7.51,7.51,21CHN,17
21CHN02180,11.28,11.28,21CHN,17
21CHN02155,7.56,7.56,21CHN,17
21CHN02176,7.4,7.4,21CHN,17
21RNG02666,3.86,3.86,21KRNG,18.5
21CHN02193,19.89,19.89,21KCHN,18.5
21CHN02192,19.54,19.54,21KCHN,18.5
21CHN02191,24.14,24.14,21KCHN,18.5
21CHN02187,22.12,22.12,21KCHN,18.5
21RNG02665,2.66,2.66,21KRNG,18.5
21RNG02663,4.16,4.16,21KRNG,18.5
21RNG02662,3.11,3.11,21KRNG,18.5
21RNG02660,2.57,2.57,21KRNG,18.5
21BRL01499,11.16,11.16,21KBRL,18.5
21BRL01498,10.51,10.51,21KBRL,18.5
21BRL01493,13.59,13.59,21KBRL,18.5
21BRL01492,14.01,14.01,21KBRL,18.5
21BRL01491,10.51,10.51,21KBRL,18.5
21BRL01490,14.82,14.82,21KBRL,18.5
21BRL01489,12.89,12.89,21KBRL,17.5
21BRL01488,6.13,6.13,21KBRL,17.5
21BRL01487,10.98,10.98,21KBRL,17.5
21BRL01486,12.72,12.72,21KBRL,17.5
21BRL01485,6.87,6.87,21KBRL,17.5
21BRL01484,6.29,6.29,21KBRL,17.5
21BRL01480,11.04,11.04,21KBRL,17.5
21BRL01478,13.95,13.95,21KBRL,17.5
21BRL01477,8.41,8.41,21KBRL,17.5
21BRL01475,7.27,7.27,21KBRL,17.5
21BRL01474,6.09,6.09,21KBRL,17.5
21BRL01472,5.4,5.4,21KBRL,17.5
21BRL01470,12.07,12.07,21KBRL,17.5
21BRL01469,10.93,10.93,21KBRL,17.5
21BRL01468,13.58,13.58,21KBRL,17.5
21BRL01467,5.31,5.31,21KBRL,17.5
21BRL01465,7.73,7.73,21KBRL,17.5
21BRL01463,8.79,8.79,21KBRL,17.5
21BRL01460,10.49,10.49,21KBRL,17.5
21BRL01459,5.88,5.88,21KBRL,17.5
21BRL01458,6.39,6.39,21KBRL,17.5
21BRL01456,6.39,6.39,21KBRL,17.5
21RNG02659,3.78,3.78,21KRNG,17.5
21RNG02658,3.09,3.09,21KRNG,17.5
21RNG02657,3.16,3.16,21KRNG,17.5
21BGL00161,9.46,9.46,21KBGL,18.5
21BGL00160,11.5,11.5,21KBGL,18.5
21BGL00157,6.34,6.34,21KBGL,7.5
21BGL00156,6.42,6.42,21KBGL,7.5
21BGL00155,6.24,6.24,21KBGL,7.5
21BGL00154,6.2,6.2,21KBGL,7.5
21BGL00153,6.54,6.54,21KBGL,7.5
21BGL00152,6.08,6.08,21KBGL,7.5
21BGL00151,6.41,6.41,21KBGL,7.5
21BGL00150,6.18,6.18,21KBGL,7.5
21BGL00143,6.52,6.52,21KBGL,7.5
21BGL00142,6.05,6.05,21KBGL,7.5
21BGL00141,6.22,6.22,21KBGL,7.5
21BGL00140,6.52,6.52,21KBGL,7.5
21RNG02653,3.96,3.96,21KRNG,17.5
21RNG02652,2.67,2.67,21KRNG,17.5
21RNG02651,2.94,2.94,21KRNG,17.5
21RNG02647,2.75,2.75,21KRNG,10.5
21RNG02640,3.53,3.53,21KRNG,10.5
21ERS02066,4.6,4.6,21KERS,18.5
21ERS02065,7.42,7.42,21KERS,18.5
21ERS02063,4.96,4.96,21KERS,18.5
21ERS02062,2.22,2.22,21KERS,18.5
21ERS02061,5.04,5.04,21KERS,18.5
21ERS02060,6.08,6.08,21KERS,18.5
18RNG11181,3.74,3.74,18RNG,16
18ERS16841,2.97,2.97,18ERS,16
18ERS16840,2.85,2.85,18ERS,16
18BGL02818,8.14,8.14,18BGL,4
18BGL02819,7.12,7.12,18BGL,4
18BGL02824,21.03,21.03,18BGL,21
18BGL02825,27.01,27.01,18BGL,21
18BGL02826,11.01,11.01,18BGL,16
18BGL02832,7.34,7.34,18BGL,16
18BGL02833,8.61,8.61,18BGL,16
18BGL02835,16.47,16.47,18BGL,16
18BGL02843,15.88,15.88,18BGL,16
18CHN17517,4.01,4.01,18CHN,16
18RNG11206,12.6,12.6,18RNG,19
18RNG11202,4.62,4.62,18RNG,19
18RNG11201,2.01,2.01,18RNG,19
18RNG11200,2.03,2.03,18RNG,19
18RNG11199,2.11,2.11,18RNG,19
18RNG11196,3.32,3.32,18RNG,19
18RNG11195,9.42,9.42,18RNG,19
18RNG11194,4.43,4.43,18RNG,19
18RNG11191,6.02,6.02,18RNG,19
18RNG11189,2.88,2.88,18RNG,19
18RNG11188,4.13,4.13,18RNG,19
18RNG11184,4.12,4.12,18RNG,19
18ERS16846,3.92,3.92,18ERS,19
18ERS16845,3.9,3.9,18ERS,19
18ERS16842,3.97,3.97,18ERS,19
18BRL06631,6.45,6.45,18BRL,19
18BRL06630,6.36,6.36,18BRL,19
18BGL02846,14.75,14.75,18BGL,19
18BGL02847,12.48,12.48,18BGL,19
18BGL02851,6.05,6.05,18BGL,19
18BGL02853,14.01,14.01,18BGL,19
18BGL02863,16.12,16.12,18BGL,19
18CHN17528,9.93,9.93,18CHN,19
18CHN17527,8.36,8.36,18CHN,19
18CHN17526,14.9,14.9,18CHN,19
18CHN17520,5.01,5.01,18CHN,17
18RNG11210,1.25,1.25,18RNG,18.01
18RNG11209,1.34,1.34,18RNG,18.01
18RNG11208,1.36,1.36,18RNG,18.01
18PND16337,2.5,2.5,18PND,19.08
18ERS16852,2.76,2.76,18ERS,18.01
18ERS16851,2.76,2.76,18ERS,18.01
18ERS16850,3.03,3.03,18ERS,18.01
18ERS16847,3.09,3.09,18ERS,19
18BRL06637,1.61,1.61,18BRL,18.01
18BRL06638,1.91,1.91,18BRL,18.01
18BRL06639,1.92,1.92,18BRL,18.01
18BRL06641,2.97,2.97,18BRL,19
18CHN17540,1.16,1.16,18CHN,19
18CHN17538,3.76,3.76,18CHN,19
18CHN17537,7.64,7.64,18CHN,18
18CHN17535,24.38,24.38,18CHN,18
18CHN17533,21.92,21.92,18CHN,18
18CHN17532,3.37,3.37,18CHN,19.08
18CHN17531,4.57,4.57,18CHN,18.01
18CHN17530,5.79,5.79,18CHN,18.01
18CHN17529,5.57,5.57,18CHN,18.01
21CHN02194,3.08,3.08,21KCHN,17.24
21CHN02225,1.5,1.5,21KCHN,13
21CHN02224,1.56,1.56,21KCHN,13
21CHN02223,1.61,1.61,21KCHN,13
21CHN02222,1.42,1.42,21KCHN,13
21CHN02219,1.4,1.4,21KCHN,13
21CHN02216,1.41,1.41,21KCHN,13
21CHN02215,2.18,2.18,21KCHN,13
21CHN02214,1.99,1.99,21KCHN,13
21CHN02212,1.71,1.71,21KCHN,13
21CHN02209,1.62,1.62,21KCHN,13
21CHN02206,2.07,2.07,21KCHN,13
21CHN02203,1.74,1.74,21KCHN,13
21CHN02202,1.82,1.82,21KCHN,13
21CHN02199,10.08,10.08,21KCHN,6
21CHN02198,10.11,10.11,21KCHN,6
21CHN02197,11.39,11.39,21KCHN,6
21CHN02196,11.08,11.08,21KCHN,6
18ERS16858,2.58,2.58,18ERS,16
18ERS16857,2.62,2.62,18ERS,16
21ERS02091,1.42,1.42,21KERS,13
21ERS02090,1.03,1.03,21KERS,13
21ERS02088,0.91,0.91,21KERS,13
21ERS02087,1.2,1.2,21KERS,13
21ERS02086,1.43,1.43,21KERS,13
21ERS02085,1.13,1.13,21KERS,13
21ERS02084,1.11,1.11,21KERS,13
21ERS02083,1.33,1.33,21KERS,13
21ERS02082,1.41,1.41,21KERS,13
21ERS02081,1.36,1.36,21KERS,13
21ERS02080,0.95,0.95,21KERS,13
21ERS02076,1.02,1.02,21KERS,13
21ERS02075,1.36,1.36,21KERS,13
21ERS02074,1.27,1.27,21KERS,13
21ERS02072,1.26,1.26,21KERS,13
21ERS02071,1,1,21KERS,13
21ERS02067,1.4,1.4,21KERS,13
18BRL06671,12.86,12.86,18BRL,16
18BRL06667,9.88,9.88,18BRL,16
18BRL06665,6.5,6.5,18BRL,16
18BRL06657,6.53,6.53,18BRL,16
18BRL06655,7.35,7.35,18BRL,16
18BRL06654,6.31,6.31,18BRL,16
18BRL06653,8.71,8.71,18BRL,16
18BRL06650,2.97,2.97,18BRL,16
18BRL06649,3.7,3.7,18BRL,16
18BRL06648,3.81,3.81,18BRL,16
18BRL06647,3.35,3.35,18BRL,16
18BRL06646,4.11,4.11,18BRL,16
18BGL02864,12.56,12.56,18BGL,16
18BGL02866,12.4,12.4,18BGL,16
18BGL02867,12.5,12.5,18BGL,16
18BGL02869,11.71,11.71,18BGL,16
18CHN17542,2.06,2.06,18CHN,16
18RNG11226,5.7,5.7,18RNG,19
18RNG11225,5.45,5.45,18RNG,19
18RNG11224,6.07,6.07,18RNG,19
18RNG11222,3.7,3.7,18RNG,19
18ERS16863,4.23,4.23,18ERS,19
18ERS16862,7.16,7.16,18ERS,19
18BRL06676,8.28,8.28,18BRL,19
18BGL02871,13.32,13.32,18BGL,19
18BGL02872,13.05,13.05,18BGL,19
18BGL02873,12.15,12.15,18BGL,19
18CHN17556,8.03,8.03,18CHN,19
18CHN17555,16.89,16.89,18CHN,19
18CHN17553,7.91,7.91,18CHN,19
18CHN17557,0.65,0.65,18CHN,21.07
18RNG11239,2.72,2.72,18RNG,25
18RNG11237,2.4,2.4,18RNG,23
18RNG11228,3.27,3.27,18RNG,23
18ERS16865,4.88,4.88,18ERS,25
18ERS16864,4.66,4.66,18ERS,23
18BRL06692,2.28,2.28,18BRL,25
18BRL06684,2.3,2.3,18BRL,25
18BRL06679,2.6,2.6,18BRL,25
18BRL06678,5.6,5.6,18BRL,23
18BGL02878,28.2,28.2,18BGL,25
18CHN17564,5.66,5.66,18CHN,25
18CHN17561,8.68,8.68,18CHN,25
18CHN17560,5.32,5.32,18CHN,25
21ERS02099,5.46,5.46,21KERS,14
21ERS02098,3.77,3.77,21KERS,14
21ERS02093,2.86,2.86,21KERS,16
21ERS02092,3.26,3.26,21KERS,16
21RNG02731,1.75,1.75,21KRNG,12
21RNG02730,1.51,1.51,21KRNG,12
21CHN02264,19.05,19.05,21KCHN,16
21CHN02263,20.51,20.51,21KCHN,16
21CHN02262,1.33,1.33,21KCHN,10
21CHN02259,2.01,2.01,21KCHN,10
21CHN02257,1.8,1.8,21KCHN,10
21CHN02255,2,2,21KCHN,10
21CHN02253,1.31,1.31,21KCHN,10
21CHN02254,1.31,1.31,21KCHN,10
21CHN02252,1.78,1.78,21KCHN,10
21CHN02249,1.31,1.31,21KCHN,10
21CHN02250,2.01,2.01,21KCHN,10
21CHN02246,1.31,1.31,21KCHN,10
21CHN02247,1.32,1.32,21KCHN,10
21CHN02245,1.62,1.62,21KCHN,10
21CHN02243,1.8,1.8,21KCHN,10
21CHN02242,2,2,21KCHN,10
21CHN02244,1.32,1.32,21KCHN,10
21CHN02240,1.8,1.8,21KCHN,10
21CHN02238,1.79,1.79,21KCHN,10
21CHN02234,1.79,1.79,21KCHN,10
21CHN02232,1.31,1.31,21KCHN,10
21CHN02231,1.82,1.82,21KCHN,10
21RNG02729,1.38,1.38,21KRNG,12
21CHN02230,1.8,1.8,21KCHN,10
21CHN02229,1.31,1.31,21KCHN,10
21CHN02228,1.31,1.31,21KCHN,10
21CHN02227,1.32,1.32,21KCHN,10
21RNG02728,1.38,1.38,21KRNG,12
21RNG02726,1.43,1.43,21KRNG,12
21RNG02724,1.83,1.83,21KRNG,12
21BRL01525,8.84,8.84,21KBRL,17
21BRL01524,12.13,12.13,21KBRL,17
21BRL01523,8.98,8.98,21KBRL,17
21BRL01522,9.25,9.25,21KBRL,17
21RNG02723,1.87,1.87,21KRNG,12
21BRL01520,4.22,4.22,21KBRL,14
21BRL01515,6.07,6.07,21KBRL,16
21BRL01513,8.61,8.61,21KBRL,16
21BRL01514,8.05,8.05,21KBRL,16
21BRL01512,10.79,10.79,21KBRL,16
21BRL01508,5.42,5.42,21KBRL,9
21BRL01506,11.28,11.28,21KBRL,9
21BRL01505,5.33,5.33,21KBRL,9
21BRL01502,6.17,6.17,21KBRL,9
21BRL01503,4.91,4.91,21KBRL,9
21BRL01501,5.01,5.01,21KBRL,9
21RNG02722,2.07,2.07,21KRNG,12
21RNG02717,1.6,1.6,21KRNG,12
21RNG02715,2,2,21KRNG,12
21RNG02714,1.88,1.88,21KRNG,12
21RNG02713,1.58,1.58,21KRNG,12
21RNG02710,1.78,1.78,21KRNG,12
21RNG02709,1.45,1.45,21KRNG,12
21RNG02707,1.4,1.4,21KRNG,12
21RNG02706,2,2,21KRNG,12
21RNG02704,1.33,1.33,21KRNG,12
21RNG02703,2.54,2.54,21KRNG,14
21RNG02701,1.95,1.95,21KRNG,14
21RNG02700,1.87,1.87,21KRNG,14
21RNG02698,2.78,2.78,21KRNG,14
21RNG02697,3.35,3.35,21KRNG,16
21RNG02696,4.32,4.32,21KRNG,16
21RNG02695,3.37,3.37,21KRNG,16
21RNG02693,3.75,3.75,21KRNG,6
21RNG02692,4.62,4.62,21KRNG,6
21RNG02691,5.25,5.25,21KRNG,6
21RNG02690,3.81,3.81,21KRNG,9
21RNG02689,3.1,3.1,21KRNG,9
21RNG02688,2.22,2.22,21KRNG,9
21RNG02687,3.11,3.11,21KRNG,9
21RNG02686,2.78,2.78,21KRNG,9
21RNG02685,2.2,2.2,21KRNG,9
21RNG02684,2.4,2.4,21KRNG,9
21RNG02683,2.2,2.2,21KRNG,9
21RNG02681,2.37,2.37,21KRNG,9
21RNG02680,2.2,2.2,21KRNG,9
21RNG02679,2.43,2.43,21KRNG,9
21RNG02678,3.87,3.87,21KRNG,9
21RNG02677,3.42,3.42,21KRNG,9
21RNG02676,2.97,2.97,21KRNG,9
21RNG02675,3.87,3.87,21KRNG,9
21RNG02674,2.6,2.6,21KRNG,9
21RNG02673,2.18,2.18,21KRNG,9
21PND01540,2.91,2.91,21KPND,12
21RNG02671,3.82,3.82,21KRNG,9
21PND01538,4.4,4.4,21KPND,12
21PND01534,3.92,3.92,21KPND,12
21PND01535,4.4,4.4,21KPND,12
21PND01532,4.17,4.17,21KPND,12
21PND01530,3.8,3.8,21KPND,12
21PND01531,4.85,4.85,21KPND,12
21RNG02670,2.55,2.55,21KRNG,9
21PND01526,3.13,3.13,21KPND,12
21PND01524,2.84,2.84,21KPND,12
21PND01520,2.73,2.73,21KPND,12
21PND01518,2.16,2.16,21KPND,12
21PND01516,2.9,2.9,21KPND,12
21PND01514,3.52,3.52,21KPND,12
21PND01515,4.33,4.33,21KPND,12
21PND01512,3.24,3.24,21KPND,12
21RNG02668,4,4,21KRNG,9
21PND01511,4.23,4.23,21KPND,12
21PND01510,4.18,4.18,21KPND,12
21PND01507,3.13,3.13,21KPND,12
21PND01505,2.7,2.7,21KPND,12
21PND01506,3.84,3.84,21KPND,12
21PND01504,2.76,2.76,21KPND,12
21PND01503,4.31,4.31,21KPND,12
21ERS02128,2.71,2.71,21KERS,12
21ERS02126,2.48,2.48,21KERS,12
21ERS02125,2.62,2.62,21KERS,12
21ERS02123,2.85,2.85,21KERS,12
21ERS02122,2.66,2.66,21KERS,12
21ERS02120,2.42,2.42,21KERS,12
21ERS02117,2.79,2.79,21KERS,12
21ERS02118,2.75,2.75,21KERS,12
21ERS02116,2.5,2.5,21KERS,12
21ERS02113,2.8,2.8,21KERS,12
21ERS02109,2.72,2.72,21KERS,12
21ERS02107,2.32,2.32,21KERS,12
21ERS02104,2.26,2.26,21KERS,12
21ERS02103,2.5,2.5,21KERS,12
21ERS02102,2.66,2.66,21KERS,12
21ERS02101,2.63,2.63,21KERS,12
18ERS16866,1.19,1.19,18ERS,28.28
21ERS02141,3.97,3.97,21KERS,17
21ERS02140,2.23,2.23,21KERS,15
21ERS02139,6.97,6.97,21KERS,15
21ERS02134,6,6,21KERS,20
21ERS02133,4.46,4.46,21KERS,20
21ERS02137,3.84,3.84,21KERS,20
21ERS02129,4.1,4.1,21KERS,20
21ERS02132,4.32,4.32,21KERS,20
21ERS02138,7.35,7.35,21KERS,15
21ERS02130,5.4,5.4,21KERS,20
21ERS02136,6.35,6.35,21KERS,20
21ERS02131,6.04,6.04,21KERS,20
21RNG02763,5.5,5.5,21KRNG,17
21RNG02761,10.15,10.15,21KRNG,17
21CHN02286,36.43,36.43,21KCHN,17
21CHN02283,12.98,12.98,21KCHN,15
21CHN02282,21.11,21.11,21KCHN,20
21CHN02281,23.44,23.44,21KCHN,20
21CHN02280,30.04,30.04,21KCHN,20
21CHN02277,6.3,6.3,21KCHN,20
21CHN02276,8.34,8.34,21KCHN,20
21CHN02275,5.3,5.3,21KCHN,20
21CHN02274,6.71,6.71,21KCHN,20
21RNG02760,6.46,6.46,21KRNG,17
21RNG02759,1.8,1.8,21KRNG,17
21RNG02758,2.43,2.43,21KRNG,15
21RNG02757,3.85,3.85,21KRNG,15
21RNG02755,2.85,2.85,21KRNG,15
21BRL01533,4.78,4.78,21KBRL,15
21BRL01535,4.78,4.78,21KBRL,17
21BRL01534,5.38,5.38,21KBRL,15
21BRL01530,8.02,8.02,21KBRL,20
21BRL01532,6.85,6.85,21KBRL,20
21BRL01531,8.97,8.97,21KBRL,20
21BRL01528,5.02,5.02,21KBRL,20
21RNG02754,4.23,4.23,21KRNG,15
21RNG02753,2.35,2.35,21KRNG,15
21RNG02752,3.27,3.27,21KRNG,15
21RNG02750,2.67,2.67,21KRNG,15
21RNG02749,2.65,2.65,21KRNG,15
21RNG02748,2.23,2.23,21KRNG,15
21RNG02747,1.5,1.5,21KRNG,15
21RNG02746,4.13,4.13,21KRNG,15
21RNG02745,2.7,2.7,21KRNG,15
21RNG02744,2.42,2.42,21KRNG,15
21RNG02743,4.29,4.29,21KRNG,15
21RNG02742,4.04,4.04,21KRNG,15
21RNG02741,3.59,3.59,21KRNG,15
21RNG02740,4.02,4.02,21KRNG,20
21RNG02739,2.9,2.9,21KRNG,20
21RNG02737,3.39,3.39,21KRNG,20
21RNG02736,3.83,3.83,21KRNG,20
21RNG02735,3.18,3.18,21KRNG,20
21RNG02734,2.55,2.55,21KRNG,20
21RNG02733,5.02,5.02,21KRNG,20
21RNG02732,5,5,21KRNG,20
21PND01578,0.8,0.8,21KPND,15
21PND01576,1.4,1.4,21KPND,15
21PND01574,1.88,1.88,21KPND,15
21PND01575,1.48,1.48,21KPND,15
21PND01573,2.53,2.53,21KPND,15
21PND01569,1.88,1.88,21KPND,15
21PND01567,1.54,1.54,21KPND,15
21PND01564,1.85,1.85,21KPND,15
21PND01563,3.06,3.06,21KPND,15
21PND01562,1.53,1.53,21KPND,15
21PND01561,1.86,1.86,21KPND,15
21PND01559,1.85,1.85,21KPND,15
21PND01558,0.82,0.82,21KPND,15
21PND01556,1.18,1.18,21KPND,15
21PND01555,3.32,3.32,21KPND,15
21PND01552,0.78,0.78,21KPND,15
21PND01550,1.9,1.9,21KPND,15
21PND01549,2.71,2.71,21KPND,15
21PND01548,2.15,2.15,21KPND,15
21PND01546,3.92,3.92,21KPND,15
21PND01545,5.45,5.45,21KPND,15
21PND01544,4.46,4.46,21KPND,15
21PND01542,5.19,5.19,21KPND,15
21PND01543,2.12,2.12,21KPND,15
18BRL06695,9.02,9.02,18BRL,6.98
18BRL06697,2.18,2.18,18BRL,16.5
18PND16346,3.45,3.45,18PND,17
18RNG11249,7.84,7.84,18RNG,15.01
18RNG11248,7.84,7.84,18RNG,15.01
18RNG11247,7.15,7.15,18RNG,15.01
18RNG11244,2.28,2.28,18RNG,15.01
18RNG11243,2.28,2.28,18RNG,15.01
18RNG11242,2.31,2.31,18RNG,15.01
18BRL06713,5.07,5.07,18BRL,15.01
18BRL06711,6.17,6.17,18BRL,15.01
18BRL06707,4.91,4.91,18BRL,15.01
18BRL06704,4.91,4.91,18BRL,15.01
18BRL06700,10.12,10.12,18BRL,0
18ERS16870,2.88,2.88,18ERS,15.01
18ERS16868,5.09,5.09,18ERS,15.01
18CHN17571,10.69,10.69,18CHN,15.01
18CHN17570,8.1,8.1,18CHN,15.01
18CHN17569,6.81,6.81,18CHN,15.01
18PND16347,3.05,3.05,18PND,21.07
18RNG11279,1.12,1.12,18RNG,22
18RNG11277,1.12,1.12,18RNG,22
18RNG11272,1.08,1.08,18RNG,22
18RNG11259,2.5,2.5,18RNG,22
18RNG11267,1.12,1.12,18RNG,22
18RNG11262,7.25,7.25,18RNG,22
18RNG11260,7.42,7.42,18RNG,22
18RNG11257,9.83,9.83,18RNG,20
18RNG11281,1.01,1.01,18RNG,22
18RNG11275,1.04,1.04,18RNG,22
18RNG11270,1.02,1.02,18RNG,22
18RNG11269,1.07,1.07,18RNG,22
18RNG11258,7.62,7.62,18RNG,22
18RNG11274,1,1,18RNG,22
18RNG11265,1.11,1.11,18RNG,22
18RNG11255,3.27,3.27,18RNG,20
18RNG11264,2.79,2.79,18RNG,22
18RNG11263,9.44,9.44,18RNG,22
18RNG11273,1.09,1.09,18RNG,22
18PND16350,5.27,5.27,18PND,18.5
18PND16351,2.91,2.91,18PND,18.5
18ERS16902,1.64,1.64,18ERS,21.5
18ERS16900,5.94,5.94,18ERS,21.5
18CHN17622,8.24,8.24,18CHN,18.5
18CHN17619,2.74,2.74,18CHN,18.5
18CHN17620,4.95,4.95,18CHN,18.5
18CHN17618,8.28,8.28,18CHN,18.5
18CHN17616,8.26,8.26,18CHN,18.5
18CHN17615,5.59,5.59,18CHN,18.5
18CHN17614,3.05,3.05,18CHN,18.5
18CHN17613,7.65,7.65,18CHN,18.5
18CHN17612,8.31,8.31,18CHN,18.5
18CHN17608,8.39,8.39,18CHN,18.5
18CHN17606,2.74,2.74,18CHN,18.5
18CHN17605,2.7,2.7,18CHN,18.5
18CHN17604,3.07,3.07,18CHN,18.5
18CHN17602,3.07,3.07,18CHN,18.5
18CHN17601,4.95,4.95,18CHN,18.5
18CHN17597,3.14,3.14,18CHN,18.5
18CHN17596,2.81,2.81,18CHN,18.5
18CHN17595,2.74,2.74,18CHN,18.5
18CHN17594,2.75,2.75,18CHN,18.5
18CHN17593,2.63,2.63,18CHN,18.5
18ERS16895,2.92,2.92,18ERS,21.5
18CHN17592,2.69,2.69,18CHN,18.5
18CHN17590,4.92,4.92,18CHN,18.5
